Location,Variant,Time,PopTotal
Georgia,Upper 80 PI,2100,3089.371
Georgia,Lower 80 PI,2020,3989.175
Georgia,Lower 80 PI,2100,2039.698
Georgia,Upper 95 PI,2020,3989.175
Georgia,Upper 95 PI,2100,3486.794
Georgia,Lower 95 PI,2020,3989.175
Georgia,Lower 95 PI,2100,1658.553
Germany,Medium,2020,83783.945
Germany,Medium,2100,74740.596
Germany,High,2020,83783.945
Germany,High,2100,103339.879
Germany,Low,2020,83783.945
Germany,Low,2100,52571.9
Germany,Constant fertility,2020,83783.945
Germany,Constant fertility,2100,69543.468
Germany,Instant replacement,2020,83783.945
Germany,Instant replacement,2100,97531.202
Germany,Zero migration,2020,83783.945
Germany,Zero migration,2100,56528.018
Germany,Constant mortality,2020,83783.945
Germany,Constant mortality,2100,66509.337
Germany,No change,2020,83783.945
Germany,No change,2100,61433.16
Germany,Momentum,2020,83783.945
Germany,Momentum,2100,69596.917
Germany,Median PI,2020,83783.945
Germany,Median PI,2100,74740.596
Germany,Upper 80 PI,2020,83783.945
Germany,Upper 80 PI,2100,84057.455
Germany,Lower 80 PI,2020,83783.945
Germany,Lower 80 PI,2100,66032.602
Germany,Upper 95 PI,2020,83783.945
Germany,Upper 95 PI,2100,89862.541
Germany,Lower 95 PI,2020,83783.945
Germany,Lower 95 PI,2100,61219.027
Ghana,Medium,2020,31072.945
Ghana,Medium,2100,79011.409
Ghana,High,2020,31072.945
Ghana,High,2100,110039.444
Ghana,Low,2020,31072.945
Ghana,Low,2100,54829.69
Ghana,Constant fertility,2020,31072.945
Ghana,Constant fertility,2100,169958.945
Ghana,Instant replacement,2020,31072.945
Ghana,Instant replacement,2100,49177.019
Ghana,Zero migration,2020,31072.945
Ghana,Zero migration,2100,80366.165
Ghana,Constant mortality,2020,31072.945
Ghana,Constant mortality,2100,63263.163
Ghana,No change,2020,31072.945
Ghana,No change,2100,138577.656
Ghana,Momentum,2020,31072.945
Ghana,Momentum,2100,45188.406
Ghana,Median PI,2020,31072.945
Ghana,Median PI,2100,79011.409
Ghana,Upper 80 PI,2020,31072.945
Ghana,Upper 80 PI,2100,110168.029
Ghana,Lower 80 PI,2020,31072.945
Ghana,Lower 80 PI,2100,54831.768
Ghana,Upper 95 PI,2020,31072.945
Ghana,Upper 95 PI,2100,130239.223
Ghana,Lower 95 PI,2020,31072.945
Ghana,Lower 95 PI,2100,45303.208
Gibraltar,Medium,2020,33.691
Gibraltar,Medium,2100,27.242
Gibraltar,High,2020,33.691
Gibraltar,High,2100,40.412
Gibraltar,Low,2020,33.691
Gibraltar,Low,2100,17.559
Gibraltar,Constant fertility,2020,33.691
Gibraltar,Constant fertility,2100,29.818
Gibraltar,Instant replacement,2020,33.691
Gibraltar,Instant replacement,2100,35.369
Gibraltar,Zero migration,2020,33.691
Gibraltar,Zero migration,2100,30.351
Gibraltar,Constant mortality,2020,33.691
Gibraltar,Constant mortality,2100,23.816
Gibraltar,No change,2020,33.691
Gibraltar,No change,2100,26.318
Gibraltar,Momentum,2020,33.691
Gibraltar,Momentum,2100,35.459
Gibraltar,Median PI,2020,33.691
Gibraltar,Median PI,2100,27.242
Gibraltar,Upper 80 PI,2020,33.691
Gibraltar,Upper 80 PI,2100,32.574
Gibraltar,Lower 80 PI,2020,33.691
Gibraltar,Lower 80 PI,2100,20.787
Gibraltar,Upper 95 PI,2020,33.691
Gibraltar,Upper 95 PI,2100,36.009
Gibraltar,Lower 95 PI,2020,33.691
Gibraltar,Lower 95 PI,2100,17.252
Greater Arab Free Trade Area (GAFTA),Medium,2020,413978.399
Greater Arab Free Trade Area (GAFTA),Medium,2100,807091.208
Greece,Medium,2020,10423.056
Greece,Medium,2100,6583.364
Greece,High,2020,10423.056
Greece,High,2100,9410.565
Greece,Low,2020,10423.056
Greece,Low,2100,4433.609
Greece,Constant fertility,2020,10423.056
Greece,Constant fertility,2100,5838.612
Greece,Instant replacement,2020,10423.056
Greece,Instant replacement,2100,10486.72
Greece,Zero migration,2020,10423.056
Greece,Zero migration,2100,5605.67
Greece,Constant mortality,2020,10423.056
Greece,Constant mortality,2100,5743.448
Greece,No change,2020,10423.056
Greece,No change,2100,5006.732
Greece,Momentum,2020,10423.056
Greece,Momentum,2100,8500.992
Greece,Median PI,2020,10423.056
Greece,Median PI,2100,6583.364
Greece,Upper 80 PI,2020,10423.056
Greece,Upper 80 PI,2100,7772.467
Greece,Lower 80 PI,2020,10423.056
Greece,Lower 80 PI,2100,5075.25
Greece,Upper 95 PI,2020,10423.056
Greece,Upper 95 PI,2100,8347.378
Greece,Lower 95 PI,2020,10423.056
Greece,Lower 95 PI,2100,4336.964
Greenland,Medium,2020,56.772
Greenland,Medium,2100,40.524
Greenland,High,2020,56.772
Greenland,High,2100,63.445
Greenland,Low,2020,56.772
Greenland,Low,2100,23.695
Greenland,Constant fertility,2020,56.772
Greenland,Constant fertility,2100,46.9
Greenland,Instant replacement,2020,56.772
Greenland,Instant replacement,2100,54.242
Greenland,Zero migration,2020,56.772
Greenland,Zero migration,2100,49.216
Greenland,Constant mortality,2020,56.772
Greenland,Constant mortality,2100,35.199
Greenland,No change,2020,56.772
Greenland,No change,2100,41.199
Greenland,Momentum,2020,56.772
Greenland,Momentum,2100,58.237
Greenland,Median PI,2020,56.772
Greenland,Median PI,2100,40.524
Greenland,Upper 80 PI,2020,56.772
Greenland,Upper 80 PI,2100,50.605
Greenland,Lower 80 PI,2020,56.772
Greenland,Lower 80 PI,2100,29.188
Greenland,Upper 95 PI,2020,56.772
Greenland,Upper 95 PI,2100,56.778
Greenland,Lower 95 PI,2020,56.772
Greenland,Lower 95 PI,2100,22.474
Grenada,Medium,2020,112.519
Grenada,Medium,2100,86.183
Grenada,High,2020,112.519
Grenada,High,2100,136.778
Grenada,Low,2020,112.519
Grenada,Low,2100,49.933
Grenada,Constant fertility,2020,112.519
Grenada,Constant fertility,2100,114.874
Grenada,Instant replacement,2020,112.519
Grenada,Instant replacement,2100,116.575
Grenada,Zero migration,2020,112.519
Grenada,Zero migration,2100,109.093
Grenada,Constant mortality,2020,112.519
Grenada,Constant mortality,2100,73.274
Grenada,No change,2020,112.519
Grenada,No change,2100,100.274
Grenada,Momentum,2020,112.519
Grenada,Momentum,2100,129.454
Grenada,Median PI,2020,112.519
Grenada,Median PI,2100,86.183
Grenada,Upper 80 PI,2020,112.519
Grenada,Upper 80 PI,2100,111.673
Grenada,Lower 80 PI,2020,112.519
Grenada,Lower 80 PI,2100,57.796
Grenada,Upper 95 PI,2020,112.519
Grenada,Upper 95 PI,2100,127.109
Grenada,Lower 95 PI,2020,112.519
Grenada,Lower 95 PI,2100,46.036
Group of 77 (G77),Medium,2020,6135279.467
Group of 77 (G77),Medium,2100,9228870.286
Group of Eight (G8),Medium,2020,918561.011
Group of Eight (G8),Medium,2100,950193.686
Group of Seven (G7),Medium,2020,772626.551
Group of Seven (G7),Medium,2100,824051.035
Group of Twenty (G20) - member states,Medium,2020,4653331.418
Group of Twenty (G20) - member states,Medium,2100,4442001.411
Guadeloupe,Medium,2020,400.127
Guadeloupe,Medium,2100,338.669
Guadeloupe,High,2020,400.127
Guadeloupe,High,2100,497.578
Guadeloupe,Low,2020,400.127
Guadeloupe,Low,2100,220.542
Guadeloupe,Constant fertility,2020,400.127
Guadeloupe,Constant fertility,2100,420.416
Guadeloupe,Instant replacement,2020,400.127
Guadeloupe,Instant replacement,2100,380.844
Guadeloupe,Zero migration,2020,400.127
Guadeloupe,Zero migration,2100,404.541
Guadeloupe,Constant mortality,2020,400.127
Guadeloupe,Constant mortality,2100,298.894
Guadeloupe,No change,2020,400.127
Guadeloupe,No change,2100,378.362
Guadeloupe,Momentum,2020,400.127
Guadeloupe,Momentum,2100,409.41
Guadeloupe,Median PI,2020,400.127
Guadeloupe,Median PI,2100,338.669
Guadeloupe,Upper 80 PI,2020,400.127
Guadeloupe,Upper 80 PI,2100,408.842
Guadeloupe,Lower 80 PI,2020,400.127
Guadeloupe,Lower 80 PI,2100,267.453
Guadeloupe,Upper 95 PI,2020,400.127
Guadeloupe,Upper 95 PI,2100,461.766
Guadeloupe,Lower 95 PI,2020,400.127
Guadeloupe,Lower 95 PI,2100,223.354
Guam,Medium,2020,168.783
Guam,Medium,2100,167.922
Guam,High,2020,168.783
Guam,High,2100,252.347
Guam,Low,2020,168.783
Guam,Low,2100,105.079
Guam,Constant fertility,2020,168.783
Guam,Constant fertility,2100,229.434
Guam,Instant replacement,2020,168.783
Guam,Instant replacement,2100,184.562
Guam,Zero migration,2020,168.783
Guam,Zero migration,2100,219.632
Guam,Constant mortality,2020,168.783
Guam,Constant mortality,2100,145.905
Guam,No change,2020,168.783
Guam,No change,2100,205.751
Guam,Momentum,2020,168.783
Guam,Momentum,2100,215.422
Guam,Median PI,2020,168.783
Guam,Median PI,2100,167.922
Guam,Upper 80 PI,2020,168.783
Guam,Upper 80 PI,2100,213.3
Guam,Lower 80 PI,2020,168.783
Guam,Lower 80 PI,2100,126.87
Guam,Upper 95 PI,2020,168.783
Guam,Upper 95 PI,2100,244.49
Guam,Lower 95 PI,2020,168.783
Guam,Lower 95 PI,2100,104.84
Guatemala,Medium,2020,17915.567
Guatemala,Medium,2100,31270.073
Guatemala,High,2020,17915.567
Guatemala,High,2100,45375.332
Guatemala,Low,2020,17915.567
Guatemala,Low,2100,20841.787
Guatemala,Constant fertility,2020,17915.567
Guatemala,Constant fertility,2100,58050.26
Guatemala,Instant replacement,2020,17915.567
Guatemala,Instant replacement,2100,30775.171
Guatemala,Zero migration,2020,17915.567
Guatemala,Zero migration,2100,32600.697
Guatemala,Constant mortality,2020,17915.567
Guatemala,Constant mortality,2100,26400.944
Guatemala,No change,2020,17915.567
Guatemala,No change,2100,50983.764
Guatemala,Momentum,2020,17915.567
Guatemala,Momentum,2100,28525.774
Guatemala,Median PI,2020,17915.567
Guatemala,Median PI,2100,31270.073
Guatemala,Upper 80 PI,2020,17915.567
Guatemala,Upper 80 PI,2100,41878.714
Guatemala,Lower 80 PI,2020,17915.567
Guatemala,Lower 80 PI,2100,22774.805
Guatemala,Upper 95 PI,2020,17915.567
Guatemala,Upper 95 PI,2100,49688.004
Guatemala,Lower 95 PI,2020,17915.567
Guatemala,Lower 95 PI,2100,19206.356
Guinea,Medium,2020,13132.792
Guinea,Medium,2100,45256.876
Guinea,High,2020,13132.792
Guinea,High,2100,62363.387
Guinea,Low,2020,13132.792
Guinea,Low,2100,31866.208
Guinea,Constant fertility,2020,13132.792
Guinea,Constant fertility,2100,130671
Guinea,Instant replacement,2020,13132.792
Guinea,Instant replacement,2100,22866.799
Guinea,Zero migration,2020,13132.792
Guinea,Zero migration,2100,45809.707
Guinea,Constant mortality,2020,13132.792
Guinea,Constant mortality,2100,34795.022
Guinea,No change,2020,13132.792
Guinea,No change,2100,100905.566
Guinea,Momentum,2020,13132.792
Guinea,Momentum,2100,21098.353
Guinea,Median PI,2020,13132.792
Guinea,Median PI,2100,45256.876
Guinea,Upper 80 PI,2020,13132.792
Guinea,Upper 80 PI,2100,65992.652
Guinea,Lower 80 PI,2020,13132.792
Guinea,Lower 80 PI,2100,29980.099
Guinea,Upper 95 PI,2020,13132.792
Guinea,Upper 95 PI,2100,79264.857
Guinea,Lower 95 PI,2020,13132.792
Guinea,Lower 95 PI,2100,23964.362
Guinea-Bissau,Medium,2020,1967.998
Guinea-Bissau,Medium,2100,5706.289
Guinea-Bissau,High,2020,1967.998
Guinea-Bissau,High,2100,7907.821
Guinea-Bissau,Low,2020,1967.998
Guinea-Bissau,Low,2100,3979.66
Guinea-Bissau,Constant fertility,2020,1967.998
Guinea-Bissau,Constant fertility,2100,15496.11
Guinea-Bissau,Instant replacement,2020,1967.998
Guinea-Bissau,Instant replacement,2100,3145.526
Guinea-Bissau,Zero migration,2020,1967.998
Guinea-Bissau,Zero migration,2100,5899.999
Guinea-Bissau,Constant mortality,2020,1967.998
Guinea-Bissau,Constant mortality,2100,4287.68
Guinea-Bissau,No change,2020,1967.998
Guinea-Bissau,No change,2100,11885.808
Guinea-Bissau,Momentum,2020,1967.998
Guinea-Bissau,Momentum,2100,2920.247
Guinea-Bissau,Median PI,2020,1967.998
Guinea-Bissau,Median PI,2100,5706.289
Guinea-Bissau,Upper 80 PI,2020,1967.998
Guinea-Bissau,Upper 80 PI,2100,8178.453
Guinea-Bissau,Lower 80 PI,2020,1967.998
Guinea-Bissau,Lower 80 PI,2100,3833.505
Guinea-Bissau,Upper 95 PI,2020,1967.998
Guinea-Bissau,Upper 95 PI,2100,9731.853
Guinea-Bissau,Lower 95 PI,2020,1967.998
Guinea-Bissau,Lower 95 PI,2100,3105.91
Gulf Cooperation Council (GCC),Medium,2020,58664.095
Gulf Cooperation Council (GCC),Medium,2100,75012.056
Guyana,Medium,2020,786.559
Guyana,Medium,2100,530.598
Guyana,High,2020,786.559
Guyana,High,2100,917.68
Guyana,Low,2020,786.559
Guyana,Low,2100,261.312
Guyana,Constant fertility,2020,786.559
Guyana,Constant fertility,2100,890.617
Guyana,Instant replacement,2020,786.559
Guyana,Instant replacement,2100,588.666
Guyana,Zero migration,2020,786.559
Guyana,Zero migration,2100,1024.968
Guyana,Constant mortality,2020,786.559
Guyana,Constant mortality,2100,444.378
Guyana,No change,2020,786.559
Guyana,No change,2100,771.235
Guyana,Momentum,2020,786.559
Guyana,Momentum,2100,1041.877
Guyana,Median PI,2020,786.559
Guyana,Median PI,2100,530.598
Guyana,Upper 80 PI,2020,786.559
Guyana,Upper 80 PI,2100,767.59
Guyana,Lower 80 PI,2020,786.559
Guyana,Lower 80 PI,2100,345.825
Guyana,Upper 95 PI,2020,786.559
Guyana,Upper 95 PI,2100,941.624
Guyana,Lower 95 PI,2020,786.559
Guyana,Lower 95 PI,2100,259.039
Haiti,Medium,2020,11402.533
Haiti,Medium,2100,14760.45
Haiti,High,2020,11402.533
Haiti,High,2100,21951.112
Haiti,Low,2020,11402.533
Haiti,Low,2100,9413.013
Haiti,Constant fertility,2020,11402.533
Haiti,Constant fertility,2100,28787.527
Haiti,Instant replacement,2020,11402.533
Haiti,Instant replacement,2100,15346.084
Haiti,Zero migration,2020,11402.533
Haiti,Zero migration,2100,16980.915
Haiti,Constant mortality,2020,11402.533
Haiti,Constant mortality,2100,11510.316
Haiti,No change,2020,11402.533
Haiti,No change,2100,22725.852
Haiti,Momentum,2020,11402.533
Haiti,Momentum,2100,16188.848
Haiti,Median PI,2020,11402.533
Haiti,Median PI,2100,14760.45
Haiti,Upper 80 PI,2020,11402.533
Haiti,Upper 80 PI,2100,20402.459
Haiti,Lower 80 PI,2020,11402.533
Haiti,Lower 80 PI,2100,10361.255
Haiti,Upper 95 PI,2020,11402.533
Haiti,Upper 95 PI,2100,24056.141
Haiti,Lower 95 PI,2020,11402.533
Haiti,Lower 95 PI,2100,8400.893
High-income countries,Medium,2020,1263092.934
High-income countries,Medium,2100,1303541.319
High-income countries,High,2020,1263092.934
High-income countries,High,2100,1819849.337
High-income countries,Low,2020,1263092.934
High-income countries,Low,2100,910464.759
High-income countries,Constant fertility,2020,1263092.934
High-income countries,Constant fertility,2100,1307555.351
High-income countries,Instant replacement,2020,1263092.934
High-income countries,Instant replacement,2100,1673347.964
High-income countries,Zero migration,2020,1263092.934
High-income countries,Zero migration,2100,991969.701
High-income countries,Constant mortality,2020,1263092.934
High-income countries,Constant mortality,2100,1161158.816
High-income countries,No change,2020,1263092.934
High-income countries,No change,2100,1164164.422
High-income countries,Momentum,2020,1263092.934
High-income countries,Momentum,2100,1197401.675
High-income countries,Median PI,2020,1263092.934
High-income countries,Median PI,2100,1303541.319
High-income countries,Upper 80 PI,2020,1263092.934
High-income countries,Upper 80 PI,2100,1389579.914
High-income countries,Lower 80 PI,2020,1263092.934
High-income countries,Lower 80 PI,2100,1224763.211
High-income countries,Upper 95 PI,2020,1263092.934
High-income countries,Upper 95 PI,2100,1440322.43
High-income countries,Lower 95 PI,2020,1263092.934
High-income countries,Lower 95 PI,2100,1185396.564
Holy See,Medium,2020,0.809
Holy See,Medium,2100,0.797
Holy See,High,2020,0.809
Holy See,High,2100,0.998
Holy See,Low,2020,0.809
Holy See,Low,2100,0.65
Holy See,Constant fertility,2020,0.809
Holy See,Constant fertility,2100,0.793
Holy See,Instant replacement,2020,0.809
Holy See,Instant replacement,2100,1.626
Holy See,Zero migration,2020,0.809
Holy See,Zero migration,2100,0.151
Holy See,Constant mortality,2020,0.809
Holy See,Constant mortality,2100,0.694
Holy See,No change,2020,0.809
Holy See,No change,2100,0.69
Holy See,Momentum,2020,0.809
Holy See,Momentum,2100,0.448
Holy See,Median PI,2020,0.809
Holy See,Median PI,2100,0.797
Holy See,Upper 80 PI,2020,0.809
Holy See,Upper 80 PI,2100,0.895
Holy See,Lower 80 PI,2020,0.809
Holy See,Lower 80 PI,2100,0.683
Holy See,Upper 95 PI,2020,0.809
Holy See,Upper 95 PI,2100,0.941
Holy See,Lower 95 PI,2020,0.809
Holy See,Lower 95 PI,2100,0.627
Honduras,Medium,2020,9904.608
Honduras,Medium,2100,14325.309
Honduras,High,2020,9904.608
Honduras,High,2100,21090.299
Honduras,Low,2020,9904.608
Honduras,Low,2100,9388.203
Honduras,Constant fertility,2020,9904.608
Honduras,Constant fertility,2100,22950.804
Honduras,Instant replacement,2020,9904.608
Honduras,Instant replacement,2100,16731.66
Honduras,Zero migration,2020,9904.608
Honduras,Zero migration,2100,14527.482
Honduras,Constant mortality,2020,9904.608
Honduras,Constant mortality,2100,12233.401
Honduras,No change,2020,9904.608
Honduras,No change,2100,20209.743
Honduras,Momentum,2020,9904.608
Honduras,Momentum,2100,15265.218
Honduras,Median PI,2020,9904.608
Honduras,Median PI,2100,14325.309
Honduras,Upper 80 PI,2020,9904.608
Honduras,Upper 80 PI,2100,18566.731
Honduras,Lower 80 PI,2020,9904.608
Honduras,Lower 80 PI,2100,10545.541
Honduras,Upper 95 PI,2020,9904.608
Honduras,Upper 95 PI,2100,21415.589
Honduras,Lower 95 PI,2020,9904.608
Honduras,Lower 95 PI,2100,9013.813
Hungary,Medium,2020,9660.35
Hungary,Medium,2100,6856.92
Hungary,High,2020,9660.35
Hungary,High,2100,10022.536
Hungary,Low,2020,9660.35
Hungary,Low,2100,4495.652
Hungary,Constant fertility,2020,9660.35
Hungary,Constant fertility,2100,5920.583
Hungary,Instant replacement,2020,9660.35
Hungary,Instant replacement,2100,9606.206
Hungary,Zero migration,2020,9660.35
Hungary,Zero migration,2100,6151.758
Hungary,Constant mortality,2020,9660.35
Hungary,Constant mortality,2100,5956.862
Hungary,No change,2020,9660.35
Hungary,No change,2100,5050.514
Hungary,Momentum,2020,9660.35
Hungary,Momentum,2100,7868.97
Hungary,Median PI,2020,9660.35
Hungary,Median PI,2100,6856.92
Hungary,Upper 80 PI,2020,9660.35
Hungary,Upper 80 PI,2100,7872.117
Hungary,Lower 80 PI,2020,9660.35
Hungary,Lower 80 PI,2100,5882.208
Hungary,Upper 95 PI,2020,9660.35
Hungary,Upper 95 PI,2100,8521.191
Hungary,Lower 95 PI,2020,9660.35
Hungary,Lower 95 PI,2100,5297.976
Iceland,Medium,2020,341.25
Iceland,Medium,2100,353.291
Iceland,High,2020,341.25
